type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
10,-0.003138934029266238,0.0014184842584654689,-0.002547991229221225,0.0011441827518865466,-0.002732854336500168,0.0028545171953737736,0.0011946657905355096,-0.003509755479171872,-0.002264295006170869,-0.0028376260306686163,-0.0036941473372280598,-0.00036755710607394576,0.001751858158968389,-0.0022571864537894726,0.0036330795846879482,-0.0018539868760854006,0.0038771743420511484,-0.002322222338989377,0.0023703493643552065,0.00012594371219165623,0.001621175673790276,-0.00044311219244264066,-0.002695060335099697,-0.003691289108246565,0.0011782062938436866,-0.0019193365005776286,-0.002715147566050291,0.0007638782262802124,0.0030518698040395975,-0.001723131979815662,-0.0018283181125298142,-0.0026504441630095243,-0.00033411357435397804,0.00019467956735752523,-0.003897645976394415,0.0017206250922754407,0.0033011962659657,0.0007149316952563822,0.0008344508823938668,0.003826047061011195,-0.002588766859844327,0.0003328415914438665,0.0019076832104474306,-0.0004172028857283294,0.0019709193147718906,0.0009298722725361586,-0.0037247524596750736,-0.003484977874904871,0.0026839564088732004,0.003704888978973031,0.0030305483378469944,-0.0005111826467327774,-0.0004508403944782913,-0.002675957977771759,0.0031781992875039577,0.0034456804860383272,0.0033850735053420067,0.0003159133775625378,0.0014260690659284592,-0.0012928526848554611,-0.001322515425272286,0.0025320344138890505,0.0009481990709900856,-0.0008684088825248182,0.00010071332508232445,-0.002290543168783188,0.003451799973845482,-0.0007593203336000443,0.002066545421257615,-0.0028999457135796547,-0.0019453831482678652,0.001937506953254342,-0.00027542663156054914,-0.002785244956612587,0.001445962698198855,0.003844400867819786,-0.00300364731810987,-0.0037490183021873236,-0.003818120341747999,0.0029944039415568113,-0.003609361359849572,0.0031576429028064013,0.002045093569904566,-0.0029037604108452797,0.003823441918939352,0.0009059164440259337,0.0022167442366480827,0.00019243394490331411,0.0019698941614478827,0.0019688515458256006,0.0003001604927703738,-0.00040401791920885444,-0.0014134763041511178,0.001012041000649333,0.002462285803630948,-0.0016147353453561664,-0.0010614520870149136,-0.003384457668289542,0.0021199241746217012,0.002071952912956476,8.644843910587952e-05,0.0017147233011201024,0.0017701423494145274,0.0035790218971669674,-0.0015972184482961893,0.002163027413189411,-0.0007835793076083064,-0.0020703342743217945,0.0026640496216714382,0.0008666330832056701,0.0003331686893943697,-0.0008474424830637872,-0.001262182486243546,-0.0008379187784157693,0.0028801769949495792,0.0011556331301108003,0.003337764646857977,0.002408482600003481,-0.0002937524695880711,-0.0023145342711359262,0.002944695297628641,-0.001037141657434404,-0.0027301551308482885,0.0024698821362107992,0.0015406084712594748,-0.0027922787703573704,0.0034237257204949856,0.0022736573591828346
11,0.0031776814721524715,-0.0001596042129676789,0.0015724515542387962,0.00015948967484291643,0.00196564057841897,-0.00033905537566170096,-0.003218734636902809,0.002115901093930006,0.0019480844493955374,0.003579456824809313,-0.0014519599499180913,-0.0026320042088627815,9.042330930242315e-06,0.002560921013355255,0.0002556634717620909,-0.000980644952505827,0.00271135033108294,-0.003615783993154764,-0.0032973315101116896,-0.00230368017219007,-0.0013158211950212717,-0.0017567520262673497,0.0011036174837499857,0.0008960150298662484,-0.00014095545338932425,-0.0027471710927784443,-0.0038031642325222492,0.0034236556384712458,-0.002688960637897253,0.0010691990610212088,-0.0038135049398988485,-0.0038525075651705265,-0.0031823504250496626,0.003311182837933302,-0.0028759038541465998,-0.0016741994768381119,-0.0001315865374635905,0.0023146257735788822,-0.0012098419247195125,0.0038634950760751963,-0.0030799899250268936,-0.002297386061400175,0.002804309595376253,0.0012593517312780023,-0.0016961614601314068,-0.0017785372911021113,0.0037633050233125687,0.0009662951924838126,0.0016340785659849644,-0.0027134455740451813,-0.0017363997176289558,-0.001207997789606452,-0.003007100662216544,-0.0025722782593220472,-0.00028178570210002363,0.0022908670362085104,-0.0023758760653436184,0.0011133381631225348,-0.0007198879029601812,-0.0028174319304525852,0.0026042622048407793,-0.003362357383593917,-0.00019918383623007685,-0.0024624685756862164,0.0021235933527350426,-0.002415393479168415,0.0036864127032458782,0.001506998436525464,-0.00016521333600394428,0.0021568515803664923,-0.00044564143172465265,-0.0014077742816880345,8.91828749445267e-05,1.9955519746872596e-05,-0.00039522239239886403,-0.003798441030085087,0.0010623702546581626,-0.003757776692509651,0.0009961404139176011,0.0016978891799226403,-0.0019189270678907633,-0.0009008973138406873,-0.0005970739293843508,0.0002479808172211051,-0.0016631941543892026,0.0038008217234164476,-0.002969370922073722,0.002210993552580476,0.0033480420242995024,0.0030798674561083317,0.0023128055036067963,-0.0015021173749119043,-0.0023858090862631798,0.0008784005185589194,-0.00025660995743237436,-0.0019448481034487486,0.0009018458076752722,0.0020955856889486313,-6.346871668938547e-05,-0.0018734842306002975,-0.0025911349803209305,-0.001478073070757091,-0.002841850044205785,0.001174759236164391,-0.0002827329153660685,0.0024870377965271473,0.00038504894473589957,-0.0004386356158647686,0.0008151177316904068,0.0006768320454284549,0.0036861742846667767,-0.0024696209002286196,-0.001028489787131548,0.0027278668712824583,0.003720317268744111,0.0010186516446992755,0.0014485407155007124,-0.0010815656278282404,0.0014191872905939817,0.003534340998157859,0.0027500842697918415,0.0028685613069683313,-0.0029784338548779488,-0.001476743258535862,-0.0015586904482915998,0.002994266804307699,-0.0027236230671405792,0.0001619915128685534
12,0.0003138291649520397,0.00015391512715723366,-0.0025523114018142223,0.0024033095687627792,-0.0027976599521934986,0.0031463876366615295,0.0016486566746607423,0.0004871835408266634,0.0037476872093975544,0.0018559026066213846,-0.0021635673474520445,0.0009574036230333149,0.001282586483284831,-0.003509879345074296,0.004010329954326153,0.00039952300721779466,0.0011724700452759862,0.002594907768070698,0.002470045816153288,-7.439104956574738e-05,0.001219544094055891,0.000783338793553412,0.002100226702168584,0.0010329284705221653,0.00013540442159865052,-0.0027447969187051058,0.0013513130834326148,0.0025479199830442667,-0.0025568418204784393,-0.002115902490913868,0.0023665595799684525,-0.000712981098331511,4.298634303268045e-05,-0.001158808940090239,-0.00110956362914294,-0.002074368065223098,0.0012197167379781604,0.0003886300837621093,0.002628060057759285,0.0033858560491353273,-0.0023652969393879175,0.001536868279799819,-0.0025341464206576347,-0.0004391219117678702,-0.0019467909587547183,-0.0035682921297848225,0.0003873598179779947,-0.00030985486228019,-0.002773657673969865,0.0009466517367400229,0.0032636106479912996,0.0036765660624951124,-0.00011987397738266736,0.0028623854741454124,0.002682104706764221,-0.0036158368457108736,-0.0018789391033351421,0.0016413815319538116,-0.002926240675151348,0.0014151465147733688,0.0007728757918812335,-0.0011002884712070227,0.0007171779288910329,-0.0013148768339306116,0.003019219497218728,0.0010007770033553243,-0.0019172929460182786,0.003685130039229989,-0.0019939953926950693,-0.0012015238171443343,0.004029992502182722,6.5730040660128e-05,-0.001896739937365055,0.0009641338256187737,0.0011690102983266115,0.0026211075019091368,-0.002450939267873764,-0.0029079781379550695,-0.0011828894494101405,-0.0016784535255283117,-0.00183233548887074,0.0013643128331750631,-0.0009537348523736,-0.0005537144606932998,0.002621305175125599,-0.001409678254276514,-0.0010492127621546388,0.000615346769336611,0.002391514601185918,-0.003893441054970026,-0.0034218868240714073,-0.0006819977425038815,0.0025204478297382593,-0.0038688804488629103,0.00013718933041673154,-0.003547742497175932,-0.001801946316845715,-0.0036892718635499477,-0.0017388014821335673,-0.002582673914730549,0.0025201148819178343,0.003470985684543848,0.00030638775206170976,-0.0026104566641151905,-0.0011659450829029083,0.0002313013537786901,0.0011294462019577622,-0.0004959753132425249,-0.0037777682300657034,0.0032957971561700106,-0.0006339005776681006,-0.0006414318922907114,0.000872224394697696,-0.00032205539173446596,0.00023007293930277228,0.001391562633216381,-0.001102638547308743,-0.002611694158986211,0.0029671310912817717,0.002053326927125454,0.0014045163989067078,0.0030595927964895964,-0.0007067586411722004,-0.002175550675019622,0.0035957172513008118,-0.0037247701548039913,0.002146810293197632,-0.0022187852300703526
13,-0.0007914925809018314,-0.0015789022436365485,0.0022643518168479204,-0.0010601546382531524,-0.0014482411788776517,0.0011536682723090053,-0.0006335934740491211,-0.0011730578262358904,-0.00029403786174952984,-0.0036477555986493826,-0.0010536457411944866,0.003452384378761053,-0.0004968385910615325,0.0013136364286765456,0.0026268295478075743,0.0013240039115771651,5.205149864195846e-05,0.0003686535346787423,-0.0008415288757532835,-0.00026191651704721153,-0.001583620673045516,0.002892290474846959,-0.0013782607857137918,0.0010936841135844588,-0.003126115072518587,-0.0006682895473204553,0.0005591286462731659,-0.0033260523341596127,0.0010336993727833033,-0.0018479860154911876,0.002080177655443549,-0.0029887740965932608,-0.0005393846658989787,0.0009951540268957615,-0.0007135119521990418,0.002974878530949354,-0.0017607377376407385,-0.002571782562881708,0.0019752136431634426,-0.0023116902448236942,-0.0036766657140105963,0.001210437505505979,0.0009720293455757201,0.0008015477214939892,0.0027734425384551287,-0.003726063296198845,0.0022336519323289394,-0.003860786324366927,0.0035249844659119844,0.0012308073928579688,0.0030447638127952814,-0.0003720755339600146,-0.0013931076973676682,-0.003610410029068589,0.0018861086573451757,0.0014402199303731322,0.002888989867642522,0.0014910270692780614,0.0007802130421623588,0.0006527191144414246,0.00014221365563571453,-0.001984393922612071,-0.002866095397621393,0.002295104321092367,0.00024691986618563533,-0.0027814311906695366,-0.003633839078247547,-0.0005643863696604967,0.0031388052739202976,-0.0031325912568718195,7.76422893977724e-07,-0.0035447070840746164,-0.0036159332375973463,-0.0034506467636674643,0.0008698601741343737,-0.002680127276107669,-0.0010499926283955574,0.0016248376341536641,0.0020326965022832155,-0.0017740973271429539,7.493834709748626e-05,0.0010796034475788474,0.00219217361882329,-0.0026332917623221874,-0.003844879800453782,-0.0027966813649982214,0.0036372276954352856,0.001256449380889535,-0.0008284870418719947,0.0020469208247959614,-0.0004056470934301615,0.0027564119081944227,-0.0011156148975715041,0.0017316631274297833,-0.0008873398182913661,0.0011965384474024177,-0.0008089754264801741,0.0005603933241218328,0.003204848850145936,0.0030317173805087805,-0.0020873164758086205,0.00019738092669285834,0.0011830867733806372,-0.0021291200537234545,-0.003153997240588069,-0.0028811150696128607,-0.0034644422121345997,-0.0006794269429519773,0.0006719037191942334,0.0035459210630506277,0.0003733288904186338,-0.0004777127760462463,-0.0005496306694112718,-0.002603846602141857,-0.0029325722716748714,0.0034493126440793276,0.0022086664102971554,-0.00108331476803869,-0.0023511857725679874,-0.00030307084671221673,-0.0002829788136295974,-0.00125367590226233,0.003232009243220091,-0.0034883939661085606,0.0017476915381848812,-0.003679371438920498,0.002947920234873891,0.00017360328638460487
14,0.0023755610454827547,-3.3812983019743115e-05,-0.001174667733721435,5.204675835557282e-05,-0.0033863703720271587,-0.002787085948511958,-0.0029407732654362917,-0.003893840592354536,0.002785517368465662,-0.003289656015112996,0.0023018019273877144,0.0006112264236435294,-0.0011287258239462972,-0.003776265075430274,-0.0023061709944158792,0.003564709797501564,0.0002979178971145302,-0.0002805124968290329,0.0009905077749863267,0.0036415341310203075,-0.0017559838015586138,0.001345059834420681,-0.002099058125168085,-0.0025234362110495567,-0.001462833140976727,-0.0003074607520829886,-0.0021498436108231544,-0.0016608800506219268,1.9098832126474008e-05,-0.0001445841189706698,-0.0017028808360919356,0.0006688381545245647,0.003051153151318431,-0.002578453626483679,0.0015784272691234946,0.002804288174957037,-0.0006822206196375191,-0.00028625401319004595,0.000623895030003041,0.003060445887967944,0.0038046964909881353,0.0008176249684765935,0.0021717778872698545,0.003848973661661148,-0.0011758985929191113,0.0012329559540376067,-0.0013170067686587572,0.003687908872961998,-0.0011440484086051583,-0.0009019337594509125,-0.0021251318976283073,-0.0009878859855234623,-0.0008482428966090083,0.0014506082516163588,0.0017830065917223692,0.0016435823636129498,0.0036791858728975058,-0.0023735195863991976,-0.00035286066122353077,-0.0013453314313665032,-0.00010544915130594745,0.0022297564428299665,0.0005246049258857965,0.0026679402217268944,0.0003346707089804113,-0.001337413559667766,0.0009305952116847038,-0.002742971060797572,0.0013215829385444522,-0.0007573081529699266,0.0012661087093874812,0.001999547006562352,0.002086315769702196,0.003578651463612914,-0.0013168980367481709,-0.0026275606360286474,-0.0026762187480926514,-0.002423672005534172,-0.0012471338268369436,0.0007973303436301649,-0.0033198907040059566,0.001305571524426341,0.0027393342461436987,-0.003255971474573016,-0.003482598578557372,0.0018311446765437722,0.000986042432487011,0.003193078562617302,-0.0031319160480052233,0.001427183044143021,0.0027535937260836363,-0.0007829290116205812,0.0023707998916506767,0.0006469246000051498,0.0034091321285814047,0.0036999499425292015,0.0003830809728242457,-0.0008773028384894133,-0.0005808331188745797,0.002138480544090271,0.0005616508424282074,-0.0033950910437852144,-0.000858186511322856,0.0010844056960195303,0.0003812767972704023,-0.00012330788013059646,-0.0017606515903025866,-0.003444121917709708,0.0036854492500424385,-0.0009720583911985159,0.0029156990349292755,0.0010729103814810514,-0.0036146061029285192,0.0014843845274299383,-0.002499051159247756,-0.003477765480056405,0.0032375415321439505,0.00041378181776963174,0.0014299863250926137,-0.002102385740727186,-0.002362925559282303,0.0028761615976691246,0.00030799987143836915,0.0015638109762221575,0.0004432334390003234,0.003516207681968808,0.003030704101547599,0.00032959363306872547
15,0.0013623671839013696,-0.0011645224876701832,-0.0020390094723552465,-0.002158968709409237,0.0003322577103972435,0.0030654016882181168,-0.0014701139880344272,-0.002359502948820591,-0.0028117848560214043,-0.002508673118427396,0.003887282218784094,0.00022089782578404993,-0.0007062520016916096,-0.0025187949649989605,-0.0012942864559590816,0.00023372565919999033,-0.002415359253063798,-0.0036626621149480343,0.0034127237740904093,-0.0002485361765138805,0.003713845042511821,-0.0033371285535395145,0.00019668762979563326,0.0006896909326314926,0.002586245071142912,0.0015764647396281362,-0.0016812484245747328,-0.001195145770907402,-0.00142147287260741,-0.003062211675569415,-0.0036437129601836205,-0.002899942686781287,0.0013615838252007961,0.002744964323937893,0.0013848422095179558,0.0009083158220164478,-0.0014930043835192919,-0.00246406439691782,-0.0026294763665646315,-0.002802722854539752,-0.003763309447094798,-0.0018388422904536128,0.002248478587716818,-0.0006716805510222912,-0.0032453874591737986,0.0029002062510699034,0.0016416022554039955,0.0018071825616061687,-0.0007696316461078823,-0.003782703308388591,-0.002221436705440283,0.0038360930047929287,-0.002530453959479928,0.0028420209418982267,0.0013519382337108254,0.0030928626656532288,0.00019575584155973047,-0.0025666102301329374,0.001711708027869463,-7.553146133432165e-05,0.001660682843066752,-0.0014864609111100435,-0.003064052201807499,-0.0020511385519057512,-0.0027712155133485794,-0.0020414141472429037,0.0005275211296975613,0.0027054029051214457,0.002561419503763318,5.3775096603203565e-05,0.0017109609907492995,-0.0037802327424287796,-0.001137634739279747,-0.00351266423240304,-0.0011218184372410178,0.001824829145334661,0.0004615392244886607,0.0006750297616235912,-0.0013359335716813803,0.0034581643994897604,-0.00352938799187541,7.107030251063406e-05,0.003367531578987837,-0.002666437765583396,-0.0012803523568436503,0.0018825543811544776,0.000730870000552386,0.0012429304188117385,-0.001500829472206533,-0.003527719294652343,0.003489736933261156,-0.0012428043410182,-0.0007653285865671933,0.0016873630229383707,-0.0021951342932879925,-0.0012008575722575188,-0.002810883801430464,-0.0031893884297460318,0.002630322938784957,-0.0035905204713344574,-0.0013250811025500298,-0.0010708492482081056,-0.0032395441085100174,0.0008025556453503668,-0.003778239944949746,0.0023427982814610004,0.001889269333332777,0.002025086432695389,0.002413783222436905,0.0015797157539054751,-0.003745671361684799,5.498161954164971e-06,-0.0018816824303939939,0.0037102948408573866,-0.0016166811110451818,-0.0001925301767187193,-0.0017579359700903296,0.0019364942563697696,0.00016484220395796,-0.0035403561778366566,0.001019114046357572,-0.0007032397552393377,0.002342991065233946,0.0006934204720892012,0.0016088684787973762,-0.0013887088280171156,8.393046300625429e-05,0.0013806335628032684
16,-0.0014841104857623577,-0.0016503686783835292,0.0007059401832520962,-0.001489921472966671,-0.0025847391225397587,0.002794800791889429,0.0015148607781156898,-0.001089264522306621,-0.0034828113857656717,0.0007965152617543936,0.001257415278814733,0.0006375937955453992,0.00122214260045439,-0.0005739253829233348,0.0035734663251787424,0.003413197584450245,0.002274090889841318,-0.0023484595585614443,0.0020619966089725494,-0.00032191842910833657,-0.002765700686722994,-0.0022763030137866735,-0.002519759349524975,-0.0029678938444703817,0.001737910439260304,-0.00215841899625957,0.0017983732977882028,-0.0018999474123120308,-0.003299448871985078,0.0034060049802064896,-0.0034635821357369423,0.0015985544305294752,-3.68177134077996e-05,0.0003592528810258955,0.0030535105615854263,0.003219443839043379,-0.0016337386332452297,0.0038135431241244078,0.0019123493693768978,-0.000621494953520596,-0.0002486836165189743,0.0028292452916502953,0.0031639966182410717,-0.0020634206011891365,0.0037918926682323217,0.0011366038816049695,-0.0012525030178949237,0.0032161897979676723,-0.0031163629610091448,0.0006566052325069904,0.0016378191066905856,0.0009237808408215642,-0.003756333142518997,0.000607997237239033,-0.0008299598703160882,0.0031638764776289463,-0.002144386526197195,-0.002405318897217512,0.00130031059961766,-0.001544650294817984,0.0033986284397542477,0.0014069160679355264,0.0010514610912650824,0.0013470526318997145,-0.0007897229515947402,0.0011328470427542925,-0.0010187734151259065,-0.0018130902899429202,0.00288032996468246,0.0005915127112530172,-0.0017968036700040102,0.0007566320709884167,-0.0029024570249021053,0.0012866436736658216,-0.0016326166223734617,-0.0017445979174226522,-0.0011997775873169303,-0.0016869987593963742,-0.0017093393253162503,0.0012697232887148857,-0.00232475227676332,0.0032895426265895367,-0.0006908645736984909,0.000531746365595609,0.0019631069153547287,-0.00017283500346820801,0.0008557128603570163,0.0035447936970740557,-0.001966182142496109,0.000893035379704088,0.00015160845941863954,0.0008059660904109478,0.0020986327435821295,0.0016206793952733278,-0.0017767678946256638,0.0026631513610482216,-0.0035551353357732296,0.002438887255266309,-0.00045943428995087743,0.0035437787882983685,0.0014549985062330961,-0.003358760615810752,0.0033504245802760124,0.0003046509518753737,-0.002352876355871558,0.002296318067237735,-0.002062984276562929,-8.184048056136817e-05,0.002655904507264495,0.0012768994783982635,0.0033330395817756653,-0.001059037633240223,0.0027779031079262495,0.0020930971950292587,-0.0034021995961666107,-0.0034788777120411396,-0.0008856659987941384,0.0019323981832712889,-0.0037916600704193115,0.0032334616407752037,-0.003301003249362111,0.002304359106346965,-0.0034786106552928686,-0.000838901090901345,0.00025096716126427054,-1.6994443285511807e-05,0.0036381741520017385,-0.0015285412082448602
17,0.0004417360760271549,-0.003372242208570242,0.0026512497570365667,-0.00047695485409349203,-0.0022059734910726547,0.001931512844748795,-0.0030549883376806974,-0.0038848095573484898,0.0015934599796310067,0.0035919195506721735,-0.0004692488582804799,-0.003164270892739296,0.002418787684291601,0.0011620151344686747,-0.0022742701694369316,-0.002342859050258994,-0.0002648653753567487,-0.00019289404735900462,0.0034412327222526073,-0.0007714887033216655,-0.00019658853125292808,-0.0014543735887855291,-0.0036968342028558254,0.0013391408137977123,0.002632918069139123,0.0020700523164123297,0.0038204824086278677,0.0011621982557699084,-0.0005871948669664562,0.001845083781518042,0.003210322931408882,-0.0027146530337631702,0.0008829720318317413,-5.2934727136744186e-05,0.001601356896571815,-0.001017278409563005,-0.0006553686689585447,0.0037750413175672293,0.0018443865701556206,0.0037547771353274584,-0.002962977159768343,0.002472585765644908,-0.0034573571756482124,0.0014031018363311887,0.0031443415209650993,0.0013123152311891317,-0.00116926955524832,0.003012255532667041,-0.002984426449984312,0.0033706105314195156,-0.0006162154604680836,-0.0011607405031099916,-0.0007518611382693052,-0.0015098736621439457,0.000997688970528543,-0.0032926613930612803,-0.0019152297172695398,0.0007917571347206831,-0.003682927694171667,-0.002049927366897464,-0.0012993678683415055,-0.0013503715163096786,-0.00039111392106860876,-0.0027885804884135723,-0.003589798929169774,0.0005941746640019119,-0.002420509234070778,-0.002110216999426484,-0.0006697664503008127,-0.0031228773295879364,-0.0020709794480353594,0.0012471538502722979,-0.002730972832068801,0.0020311337430030107,0.0026607641484588385,-0.0029530308675020933,0.00024746867711655796,0.0009359195828437805,-0.001778540899977088,-0.0019991628360003233,-0.002578142797574401,0.003440267639234662,0.001934542553499341,0.0014021326787769794,-0.0028718330431729555,-0.0027379440143704414,0.0028180002700537443,0.0032772417180240154,0.0022296675015240908,0.001626643119379878,0.0028285752050578594,0.0028032471891492605,-0.0018410683842375875,5.687571501766797e-06,0.002196424873545766,0.003313986351713538,-0.00031829357612878084,0.0038078823126852512,0.0027350462041795254,-0.0015338094672188163,0.003381871385499835,-0.0005977822584100068,-0.0016957835759967566,-0.0002729252155404538,-0.000259563879808411,0.0030466681346297264,0.0028936434537172318,0.002579442458227277,0.0015636136522516608,-0.0014356073224917054,0.003747959155589342,-0.003213080344721675,0.0021377240773290396,-0.0019017384620383382,0.0005710175028070807,0.003457456361502409,-1.689259079284966e-06,0.0035740723833441734,0.0016568482387810946,-0.00023480660456698388,0.0005131683428771794,-0.0008058783714659512,0.003717032028362155,0.002568067517131567,-0.000950019049923867,-0.0004960832302458584,2.7404139473219402e-06,0.0038806251250207424
18,-0.0008046746370382607,-0.002232756931334734,0.0028110919520258904,0.0007625234429724514,-0.0006535660941153765,-0.0035733438562601805,0.00020366659737192094,0.0038469794671982527,0.0034306084271520376,-8.876303036231548e-05,0.0012711497256532311,0.0025155518669635057,-0.0002631547104101628,0.0033233275171369314,0.003121871268376708,0.0004931711009703577,-0.0030025658197700977,-0.000486819539219141,-0.000486842734972015,0.001822426449507475,0.003436298808082938,0.001602497068233788,0.003664901480078697,-0.0027974918484687805,-0.002418750198557973,0.0022885543294250965,0.0029860083013772964,-0.0020457725040614605,0.000587540038395673,0.0026686114724725485,-0.0005900695687159896,-0.00022436458675656468,-0.0016970197902992368,0.0004461273492779583,-0.0006815182860009372,-0.0034547753166407347,-0.0030308242421597242,0.0032849577255547047,0.0025513696018606424,0.002373434603214264,0.003074216190725565,0.0010487580439075828,0.00020568117906805128,-0.001924595097079873,0.0012902773451060057,-0.0015609380789101124,0.0010640432592481375,-0.003628457197919488,0.0016825002385303378,0.003087354125455022,-0.0003105421201325953,0.0038551464676856995,-0.00148486765101552,0.0016934204613789916,0.0017079456010833383,0.0036679310724139214,-0.0015905434265732765,0.002730647101998329,0.002406202256679535,-0.001148928888142109,0.00045188667718321085,0.00047353317495435476,0.0009573184070177376,0.0018148235976696014,0.0006309101008810103,0.0016112267039716244,-0.003482211148366332,-0.0031351642683148384,-0.0030926165636628866,-0.0024245327804237604,-0.0032463488169014454,-0.0009424992022104561,0.0021741490345448256,0.0017790966667234898,-0.0025863966438919306,0.002493372419849038,6.22323705101735e-06,-0.0035542319528758526,-0.00016661752306390554,0.0035202798899263144,0.0015602644998580217,0.0005179608706384897,0.0006326134316623211,-0.0016244947910308838,0.00038905837573111057,-0.0014657805440947413,0.0029938670340925455,0.003107762197032571,-0.0036670900881290436,0.00027126053464598954,-0.0032277393620461226,4.543022805592045e-05,0.0004641915438696742,-0.0002736487949732691,-0.0035690160002559423,-0.0019927502144128084,-0.0035331069957464933,0.003849936183542013,0.0024758214130997658,-0.0033789968583732843,0.0013393672415986657,0.0028038211166858673,1.7638876670389436e-05,4.3857904529431835e-05,-0.0009380367700941861,-0.003518405370414257,-0.002977826399728656,-0.0038805550429970026,-0.0025913265999406576,-0.0023557713720947504,0.0006829563644714653,-0.0004616444348357618,-0.0033147213980555534,-0.0015219362685456872,0.0014419043436646461,-0.0026910733431577682,0.002704571932554245,-0.0019735603127628565,-0.0015826086746528745,0.003170174080878496,0.0003334991924930364,0.003092943923547864,0.00388250476680696,-0.0029233084060251713,0.0019205407006666064,0.0028946532402187586,0.002109132008627057,0.0012845967430621386
19,0.00011572257790248841,-0.003605069126933813,0.00020682837930507958,-0.00042637312435545027,-0.0012625103117898107,0.0017697596922516823,-0.0018486905610188842,-0.003234641160815954,0.00042070032213814557,0.0018899178830906749,0.0006465695332735777,-0.0002900830586440861,0.0034196171909570694,-0.001648420817218721,-0.0016929422272369266,-0.001561084995046258,0.0003258386568631977,0.0018825517036020756,-0.0018843620782718062,0.0033645478542894125,0.0008275660802610219,-0.0011091945925727487,0.0002530060592107475,0.0037654598709195852,0.0032056779600679874,-0.0019575294572860003,0.0005157356499694288,-0.0025547719560563564,0.0018620124319568276,0.0006599939079023898,0.0031917314045131207,-0.0036097595002502203,0.00213955738581717,-0.0026491975877434015,-0.00017506329459138215,-0.0027542163152247667,0.000711232831235975,-0.003910324070602655,-0.0005495715304277837,0.0020538559183478355,0.0038741035386919975,-0.0023101267870515585,-0.0037842693272978067,0.000927293614950031,0.002594299614429474,-0.0020557474344968796,0.003130292985588312,-0.0013671289198100567,0.0006886228220537305,0.00046132717397995293,0.0031580482609570026,0.00298315123654902,0.0038579318206757307,0.0030956866685301065,0.003722002264112234,-0.002916936529800296,-0.003853656118735671,-0.001122347079217434,0.0005729100084863603,0.0008822375675663352,0.00027434571529738605,0.0021880194544792175,-0.0020183008164167404,0.003613295266404748,0.0016968520358204842,-0.002499241614714265,0.0014819161733612418,-0.000756706518586725,0.0025330819189548492,0.0005088757025077939,0.0017616682453081012,-0.001704021473415196,0.0032145087607204914,-0.003025046084076166,0.0038591453339904547,0.0017938275123015046,-0.0007623880519531667,-0.0021170848049223423,0.0023716073483228683,0.003539837198331952,0.00023443365353159606,0.0023839599452912807,-0.0006879874272271991,-0.0015280432999134064,-0.0023917527869343758,0.0017780036432668567,5.431258978205733e-05,-0.0001269970234716311,-0.0004479481722228229,0.0011444000992923975,-0.0012375916121527553,0.0016931253485381603,-0.0034083190839737654,-0.0006812873180024326,-0.001428753137588501,0.0032709359657019377,-0.00292958808131516,-0.002663401421159506,-0.002701955148950219,0.003636757144704461,0.001498544355854392,0.001544388709589839,0.002730785636231303,0.0022113362792879343,0.001121285604313016,-0.0009365694131702185,-0.002776897046715021,0.0036854019854217768,-0.0023735668510198593,-0.0014338968321681023,0.0009410416823811829,-0.0015680926153436303,0.0013271402567625046,-0.00039648081292398274,0.0011730081168934703,-0.002473306842148304,-0.0013068608241155744,-0.003502928651869297,0.001633932814002037,0.0007150303572416306,-0.001056819106452167,0.0008188174106180668,0.0004421818011905998,0.003050673520192504,0.0024917235132306814,0.0001456603640690446,-0.0009734973427839577,0.0022129060234874487
